"H40-BPAR-6","CASEID","FAM-1B","FAM-2A","HGC-MOTHER","HGC-FATHER","FAM-28A","R_REL-1_COL","R_REL-3","Q9-72","Q3-3","Q3-4","MIL-6","Q13-5","SAMPLE_ID","SAMPLE_RACE","SAMPLE_SEX","URBAN-RURAL","MARSTAT-KEY","FAMSIZE","TNFI_TRUNC","POVSTATUS","DELIN-1","DELIN-3","DELIN-4","DELIN-5","DELIN-6","DELIN-7","DELIN-8","DELIN-9","DELIN-10","DELIN-11","DELIN-12","DELIN-13","DELIN-14","DELIN-15","DELIN-18","POLICE-1","POLICE-6","POLICE-7","Q12-4","DRUG-22","DRUG-26","DRUG-32"
-4,6639,21,1,0,0,6,7,2,0,12,12,0,5000,12,3,2,1,0,4,5592,1,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,2,0,0,0
-4,6640,20,1,8,6,2,7,2,0,-3,-3,0,7600,9,3,1,1,1,2,14100,0,-4,-4,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0
-4,6641,19,1,9,16,4,7,2,0,12,12,0,7300,12,3,2,1,1,2,15300,0,-4,-4,0,0,1,0,0,0,2,2,4,0,0,0,0,1,0,0,-4,0,0,0
0,6642,21,1,12,6,4,7,2,1,14,13,0,0,13,2,2,1,3,4,4002,1,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,-4,-5,-5,-5
1,6643,21,1,4,9,4,7,1,1,9,8,0,-3,14,1,2,1,2,3,-3,-3,-4,-4,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,-4,0,0,0
-4,6644,18,1,3,1,7,7,5,0,12,12,0,4660,14,1,2,1,1,1,11570,0,-4,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6645,19,1,12,15,2,2,3,0,13,13,0,4500,13,2,2,1,0,5,30000,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,0,0,0,0
1,6646,17,1,12,16,2,2,3,0,11,10,0,-4,13,2,2,1,0,5,30000,0,-4,-4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,-4,-4,0,1,0,0
1,6647,18,2,12,12,5,5,4,0,12,11,0,1200,13,2,2,1,0,8,2000,1,-4,-4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,-4,-4,3,0,0,0
-2,6648,19,1,12,12,1,3,1,0,12,12,0,14000,10,2,1,1,0,1,-3,-3,-4,-4,0,0,0,0,0,2,4,2,6,3,6,1,0,0,-4,-4,6,0,0,0
1,6649,21,2,9,10,4,7,2,0,14,14,0,7500,11,1,1,1,0,1,8700,0,-4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6650,14,1,14,18,5,9,5,0,9,8,-4,-4,10,2,1,1,0,7,-1,-3,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6651,16,1,5,4,3,7,5,0,10,9,-4,-4,14,1,2,1,0,6,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6652,15,1,5,4,3,7,5,0,9,8,-4,-4,14,1,2,1,0,6,17000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6653,21,1,3,3,10,7,4,0,11,10,0,9000,11,1,1,1,1,2,9000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,-5,-5,-5
1,6654,21,1,-2,-2,18,7,4,0,12,12,0,0,14,1,2,1,1,2,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6655,21,1,6,9,9,7,2,0,12,11,0,8000,14,1,2,1,1,2,11000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6656,18,1,4,8,4,7,3,0,12,11,0,932,11,1,1,1,0,5,12000,0,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,-4,0,0,0
1,6657,20,1,-2,0,4,7,4,1,11,11,0,265,11,1,1,1,0,5,12000,0,-4,-4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-5,-5,-5,-5
1,6658,18,1,3,-4,5,7,2,1,10,9,0,3160,14,1,2,1,1,3,-3,-3,-4,-4,0,1,1,0,0,0,0,0,3,1,0,0,0,0,-4,-4,-5,0,0,0
1,6659,18,1,6,-2,15,7,5,0,12,11,0,1500,14,1,2,1,2,7,6500,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6660,17,1,10,-2,16,7,2,0,10,9,1,-4,11,1,1,1,0,7,6500,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,6661,17,1,5,8,4,7,1,0,11,10,0,-4,11,1,1,1,0,6,8000,1,-4,-4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-4,-4,2,0,0,0
1,6662,16,1,5,-2,4,7,1,0,11,10,-4,-4,14,1,2,1,0,6,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6663,15,1,5,-2,4,7,1,0,9,8,-4,-4,14,1,2,1,0,6,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0
-4,6664,16,1,12,-4,0,3,1,1,10,9,-4,0,12,3,2,1,0,2,2880,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,1,0,0
-4,6665,19,1,11,14,9,2,6,0,13,12,0,1000,13,2,2,1,0,8,14000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6666,17,1,12,12,7,2,5,0,11,10,0,-4,13,2,2,1,0,5,10300,0,-4,-4,0,1,1,0,0,0,2,0,1,0,0,0,0,0,-4,-4,0,0,0,0
1,6667,16,1,11,13,9,2,5,0,10,9,-4,-4,13,2,2,1,0,5,10300,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,0,0,0,0
1,6668,15,1,12,-3,9,2,5,0,10,9,-4,-4,13,2,2,1,0,5,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6669,14,1,12,13,9,2,5,0,9,8,-4,-4,13,2,2,1,0,5,75001,0,0,2,-3,-3,0,0,0,0,-3,0,1,0,0,0,0,0,-4,-4,-4,0,0,0
1,6670,15,1,9,-2,8,0,1,0,7,6,-4,-4,10,2,1,1,0,4,7000,0,1,5,3,3,5,1,0,2,5,1,5,-1,-1,-1,-1,1,0,0,3,0,0,0
0,6671,17,1,11,-2,4,2,3,0,11,10,0,-4,13,2,2,1,0,3,4320,1,-4,-4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,-4,-4,2,0,0,0
-4,6672,18,1,6,-2,4,2,2,1,12,12,0,415,13,2,2,1,0,2,-3,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,0,0,0
1,6673,19,1,4,-2,10,7,2,0,14,13,1,3500,11,1,1,-4,0,1,3976,0,-4,-4,3,4,2,1,0,0,3,0,0,0,0,0,0,0,-4,-4,6,0,0,0
1,6674,21,1,3,5,10,7,2,0,15,14,0,1300,14,1,2,0,0,5,-2,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
-4,6675,15,1,0,6,10,7,5,0,10,9,-4,-4,14,1,2,1,0,4,6000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6676,17,1,-2,-2,-2,7,2,1,12,11,0,7000,14,1,2,1,1,4,11968,0,-4,-4,0,0,2,0,0,0,0,0,0,4,0,0,0,0,-4,-4,-4,0,0,0
0,6677,16,1,8,10,5,2,2,0,10,9,-4,-4,10,2,1,1,0,5,4550,1,0,2,2,0,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
0,6678,22,1,6,-2,5,0,1,0,11,11,0,1485,10,2,1,1,0,5,5950,1,-4,-4,1,5,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,6679,18,1,1,9,8,7,2,0,12,11,0,1500,11,1,1,1,0,6,5796,1,-4,-4,1,1,2,1,0,0,1,0,3,0,3,0,1,1,-3,-3,2,1,0,0
1,6680,17,1,1,9,7,7,2,0,11,10,0,-4,11,1,1,1,0,6,5796,1,-4,-4,1,2,4,3,4,0,3,4,5,4,4,3,5,1,0,0,6,1,0,0
1,6681,15,1,2,9,8,7,1,0,8,7,-4,-4,11,1,1,1,0,6,5796,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0,2,1,-3,-3,0,0,0,0
1,6682,21,1,2,9,8,7,2,1,10,9,0,608,11,1,1,1,0,6,5796,1,-4,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
-4,6683,19,1,10,12,8,2,2,0,12,11,0,2220,13,2,2,1,0,3,2220,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,6684,19,1,10,12,8,2,4,1,11,10,0,-3,13,2,2,1,2,3,-3,-3,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6685,16,1,12,8,1,7,1,0,-3,9,-4,-4,12,3,2,1,0,3,3200,1,3,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6686,16,1,12,8,1,7,2,0,9,8,-4,-4,12,3,2,1,0,3,3200,1,2,4,5,3,3,4,1,2,4,3,5,0,3,0,2,0,-4,-4,-4,1,1,0
-4,6687,21,1,12,8,2,7,2,0,12,12,0,4500,9,3,1,1,0,5,15000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0
-4,6688,19,1,12,12,1,7,5,0,15,14,0,6000,12,3,2,1,0,1,8830,0,-4,-4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,-4,-4,-5,-5,-5,-5
-4,6689,21,2,5,12,2,7,3,0,-3,12,0,5300,9,3,1,1,0,1,5300,0,-4,-4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,-4,0,0,0
-4,6690,15,1,5,5,1,7,5,0,10,9,-4,-4,9,3,1,1,0,4,24000,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-5,-5,-5
-4,6691,21,2,12,12,8,7,5,0,16,15,0,1200,9,3,1,1,0,5,9132,0,-4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-5,-5,-5
-4,6692,16,2,12,12,8,7,5,0,10,9,-4,-4,12,3,2,1,0,5,9132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-5,-5,-5
1,6693,17,2,3,12,2,7,5,0,13,12,0,1500,14,1,2,1,0,4,4272,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,6694,20,1,5,5,5,9,6,1,10,10,0,0,14,1,2,1,2,2,500,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0
-4,6695,18,2,9,12,7,7,4,0,9,8,0,2000,12,3,2,1,0,3,8000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6696,20,2,9,12,7,7,2,0,10,9,0,3500,9,3,1,1,0,3,8000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
1,6697,22,1,12,12,1,6,1,0,12,12,0,300,10,2,1,1,0,3,8000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
1,6698,15,1,-4,-4,5,2,5,0,9,8,-4,-4,10,2,1,1,0,2,6000,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,0,0,0,0
-4,6699,20,1,8,12,3,9,2,0,16,15,0,1800,12,3,2,1,0,4,7200,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
-4,6700,16,1,10,-4,3,9,2,0,10,9,-4,-4,9,3,1,1,0,4,7200,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6701,17,1,9,12,3,9,2,0,11,10,0,-4,9,3,1,1,0,4,7200,0,-4,-4,1,2,3,1,2,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0
-4,6702,16,2,6,6,2,0,1,0,11,10,-4,-4,10,2,1,1,0,5,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
1,6703,18,1,12,16,4,9,5,0,12,11,0,-2,13,2,2,1,0,6,10700,0,-4,-4,5,0,0,3,0,0,3,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6704,18,1,7,-2,5,7,6,0,8,7,0,0,14,1,2,1,0,6,8000,1,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4,-4,-4,0,0,0
1,6705,16,1,-2,-2,5,7,6,0,10,10,-4,-4,11,1,1,1,0,6,8000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,6706,22,1,12,11,3,7,1,0,15,14,0,2000,11,1,1,1,0,4,32000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-5,-5,-5
1,6707,21,2,12,12,5,7,2,0,14,13,0,1400,13,2,2,1,0,2,3900,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6708,14,1,12,12,6,7,5,0,9,8,-4,-4,13,2,2,1,0,2,-1,-3,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,-4,-4,0,0,0,0
1,6709,17,1,12,11,2,2,5,0,11,10,0,-4,13,2,2,1,0,6,16000,0,-4,-4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6710,20,1,-2,-2,7,2,1,0,11,10,0,5000,10,2,1,1,0,6,16000,0,-4,-4,5,5,5,5,2,0,5,0,2,0,0,0,4,1,0,0,5,0,0,0
1,6711,15,1,11,12,3,7,2,0,10,9,-4,-4,14,1,2,1,0,6,10384,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,-4,-4,-4,0,0,0
0,6712,20,1,12,18,3,7,4,0,14,13,0,3400,14,1,2,1,0,4,24000,0,-4,-4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-4,-4,-5,1,0,0
0,6713,19,1,12,16,3,7,3,0,15,15,0,4000,11,1,1,1,0,4,24000,0,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4,-4,-5,-3,-3,-3
-4,6714,15,1,10,-4,3,7,1,0,10,-3,-4,-4,12,3,2,1,0,5,6096,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,1,0,0
1,6715,14,1,12,-3,2,7,6,0,9,8,-4,-4,14,1,2,1,0,4,4800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-5,-5,-5,-5
0,6716,18,1,9,12,3,2,3,0,11,10,0,0,10,2,1,1,0,3,8500,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0
1,6717,19,1,11,-2,2,2,5,0,12,12,1,0,10,2,1,1,0,4,6000,1,-4,-4,0,0,1,0,0,0,1,1,4,0,4,0,0,0,1,0,4,0,0,0
1,6718,15,1,11,-3,2,2,5,0,9,8,-4,-4,13,2,2,1,0,4,-2,-3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6719,17,1,11,-4,2,2,6,0,9,8,0,-4,10,2,1,1,0,4,6000,1,-4,-4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6720,21,1,-2,12,9,2,2,0,13,12,0,300,13,2,2,1,0,7,-2,-3,-4,-4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,2,0,0,0
0,6721,17,1,12,12,8,2,2,0,9,8,0,-4,10,2,1,1,0,7,6360,1,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,-4,0,0,0
-4,6722,20,1,9,10,3,2,3,1,11,11,0,0,13,2,2,1,0,5,-1,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,0,0
-4,6723,16,1,12,11,2,9,6,0,11,10,-4,-4,10,2,1,1,0,4,3000,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,-5,-5,-5
-2,6724,19,1,-2,-4,7,9,6,0,13,12,0,0,10,2,1,1,0,2,6798,0,-4,-4,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-4,-4,-4,0,0,0
0,6725,15,2,3,8,6,7,2,0,9,8,-4,-4,14,1,2,1,0,3,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6726,22,1,7,-3,1,7,2,0,15,15,0,7000,14,1,2,1,0,3,10000,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,6727,21,1,-3,12,4,7,1,0,16,15,0,1605,14,1,2,1,0,5,15000,0,-4,-4,0,0,2,0,0,0,3,2,3,0,0,0,0,0,-4,-4,3,0,0,0
0,6728,16,1,12,-2,4,2,1,0,11,10,-4,-4,10,2,1,1,0,6,8520,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6729,14,1,12,12,4,2,1,0,9,8,-4,-4,10,2,1,1,0,6,6120,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4,-4,0,0,0,0
1,6730,16,1,12,12,2,2,4,0,10,10,-4,-4,13,2,2,1,0,5,-2,-3,-4,-4,0,2,3,4,0,0,5,0,5,0,1,0,0,0,-4,-4,-4,0,0,0
-4,6731,16,1,-3,-3,3,2,6,0,11,10,-4,-4,13,2,2,1,0,4,12600,0,0,2,0,2,1,1,0,0,1,0,5,0,0,0,0,0,-4,-4,0,0,0,0
1,6732,15,1,12,-2,3,2,6,0,10,9,-4,-4,10,2,1,1,0,4,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6733,19,1,11,11,4,2,2,0,11,10,0,700,10,2,1,1,0,4,5064,1,-4,-4,3,5,2,2,3,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0
1,6734,22,2,7,7,6,7,6,0,14,13,0,320,13,2,2,1,0,5,6500,1,-4,-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4,-4,-5,0,0,0
1,6735,20,2,12,12,7,7,6,0,12,-3,0,750,10,2,1,1,0,6,-2,-3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6736,17,2,-3,-3,3,9,6,0,12,11,0,-4,10,2,1,1,0,6,5580,1,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6737,19,1,12,16,3,7,2,0,14,13,0,2700,14,1,2,1,0,1,3900,0,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,0,0,0,0
0,6738,17,2,11,12,2,7,2,0,11,10,0,-4,14,1,2,1,0,5,15000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,6739,15,2,-2,-2,2,7,2,0,10,9,-4,-4,11,1,1,1,0,5,15000,0,0,6,3,3,0,0,0,0,2,1,6,5,0,0,0,1,0,0,1,1,0,0
0,6740,18,1,-2,-2,4,7,1,1,10,9,0,0,14,1,2,1,0,4,2812,1,-4,-4,0,4,2,2,0,0,3,3,6,5,2,0,0,1,0,1,2,0,0,0
0,6741,17,1,7,3,4,7,1,0,11,10,0,-4,14,1,2,1,0,4,2812,1,-4,-4,3,2,5,4,0,0,2,0,6,3,3,0,0,1,0,0,4,1,0,0
0,6742,19,1,3,-2,13,7,1,0,12,11,0,2133,14,1,2,1,0,7,10372,0,-4,-4,0,0,2,0,0,0,3,1,6,4,1,0,0,0,-4,-4,2,0,0,0
0,6743,18,1,3,3,14,7,1,0,12,11,0,0,11,1,1,1,0,7,10372,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
0,6744,16,1,3,-2,13,7,4,0,11,-3,-4,-4,14,1,2,1,0,7,10372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,6745,14,1,3,-2,13,7,5,0,9,8,-4,-4,14,1,2,1,0,7,10372,0,0,3,0,1,0,0,0,0,3,0,3,0,0,0,0,0,-4,-4,-4,0,0,0
1,6746,17,1,12,12,4,2,1,0,12,11,0,-4,10,2,1,1,0,5,10483,0,-4,-4,3,0,2,1,1,1,1,0,6,0,1,0,0,0,1,0,-4,0,0,0
-4,6747,18,1,9,-2,1,2,2,0,13,11,0,0,13,2,2,1,0,3,1275,1,-4,-4,0,0,3,0,0,0,0,0,4,2,0,0,0,0,-4,-4,-4,0,0,0
1,6748,16,1,-2,12,5,1,2,0,9,8,-4,-4,10,2,1,1,0,5,3300,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,6749,18,2,12,12,3,7,1,0,12,11,0,-3,13,2,2,1,0,4,-2,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,6750,17,2,9,-3,2,7,2,0,12,11,0,-4,13,2,2,1,0,3,6000,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6751,21,2,12,-2,7,9,2,0,15,15,0,1000,10,2,1,1,0,6,11550,0,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-4,-4,1,0,0,0
1,6752,17,2,12,-2,7,7,5,0,11,10,0,-4,13,2,2,1,0,5,8000,0,-4,-4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,-4,-4,0,0,0,0
1,6753,18,1,-2,-2,4,3,5,0,13,12,0,-1,13,2,2,1,0,8,-1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
0,6754,16,1,11,-2,1,7,1,0,11,10,-4,-4,13,2,2,1,0,3,15000,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,-4,-4,-4,0,0,0
0,6755,15,1,11,-3,1,7,2,0,9,8,-4,-4,13,2,2,1,0,3,15000,0,0,4,3,0,2,0,0,0,5,4,6,4,0,0,0,0,-4,-4,0,0,0,0
0,6756,21,1,9,9,8,2,2,0,13,12,0,2000,13,2,2,1,0,6,-2,-3,-4,-4,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,-4,0,0,0
1,6757,18,1,10,9,8,2,4,0,12,11,0,800,13,2,2,1,0,6,-2,-3,-4,-4,3,0,2,2,0,0,0,0,6,4,0,0,0,0,-4,-4,0,0,0,0
-4,6758,22,1,-2,-2,6,5,3,1,14,14,0,0,13,2,2,1,1,3,12000,0,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,-4,0,0,0
0,6759,14,1,-2,-2,6,9,5,0,8,7,-4,-4,10,2,1,1,0,3,-1,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0
1,6760,14,1,10,12,1,2,5,0,8,7,-4,-4,10,2,1,1,0,3,5122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,0,0,0
1,6761,18,1,12,12,11,2,1,0,11,11,0,412,13,2,2,1,0,6,5640,1,-4,-4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,1,0,0
-4,6762,16,1,9,10,11,0,1,0,9,8,-4,-4,10,2,1,1,0,5,7200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-4,-4,2,0,0,0
0,6763,21,1,-2,-3,8,7,5,0,14,14,0,1000,14,1,2,1,0,6,-2,-3,-4,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6764,18,1,8,8,3,7,2,0,11,10,0,475,11,1,1,1,0,6,7344,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
1,6765,15,1,-2,6,2,7,1,0,10,9,-4,-4,14,1,2,1,0,4,3120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
-4,6766,20,1,14,16,3,3,2,0,12,12,0,1960,12,3,2,1,0,1,-3,-3,-4,-4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,-4,-4,3,1,0,0
-4,6767,19,1,15,17,4,7,1,0,12,12,0,6700,12,3,2,1,0,1,6700,0,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-4,-4,3,1,0,0
1,6768,17,1,16,8,2,7,6,0,12,11,0,-4,11,1,1,1,0,2,17500,0,-4,-4,0,1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,-4,1,0,0
0,6769,18,1,12,12,8,2,4,0,13,12,0,0,10,2,1,1,0,6,0,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
0,6770,16,1,10,0,4,2,1,0,11,10,-4,-4,10,2,1,1,0,4,-3,-3,0,6,0,0,0,0,0,0,0,1,6,0,0,0,0,0,-4,-4,0,1,0,0
1,6771,20,1,18,16,3,2,2,1,9,8,1,0,10,2,1,1,1,3,2908,1,-4,-4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,6772,19,1,-3,-2,4,7,1,1,9,8,0,0,14,1,2,1,1,3,1500,1,-4,-4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-4,0,0,0
0,6773,20,1,-2,-4,1,7,1,1,9,8,0,0,14,1,2,1,0,2,2154,1,-4,-4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,-4,-4,-4,0,0,0
1,6774,19,2,2,1,12,7,5,0,13,12,0,518,14,1,2,1,0,7,6216,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,0,0
1,6775,18,2,1,1,11,7,6,0,10,9,0,0,11,1,1,1,0,7,6216,1,-4,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-3,0,0,0
0,6776,17,1,8,3,7,7,6,0,12,11,0,-4,11,1,1,1,0,2,3600,1,-4,-4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4,-4,-4,1,0,0
-4,6777,20,2,0,9,5,7,4,0,13,12,0,330,14,1,2,1,0,6,75001,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,0,0,0
